Model,MSO64B
Channel,CH2,,Channel,CH3
Label,,,Label,
Waveform Type,ANALOG,,Waveform Type,ANALOG
Digital Type,None,,Digital Type,None
Horizontal Units,s,,Horizontal Units,s
Sample Interval,1.00000000e-11,,Sample Interval,1.00000000e-11
Record Length,1000,,Record Length,1000
Zero Index,499.29687500,,Zero Index,499.29687500
Vertical Units,V,,Vertical Units,V
,,,,
ANALOG_Thumbnail,,,ANALOG_Thumbnail,
interpFactor,4,,interpFactor,4
realDataStartIndex,4,,realDataStartIndex,4
yOffset,0.000000,,yOffset,0.000000
yPosition,0.000000,,yPosition,0.000000

Labels,,
TIME,CH2,CH3
-4.92968750e-10,-2.34609375e-01,-2.20953125e-01
-4.82968750e-10,-2.34078125e-01,-2.19484375e-01
-4.72968750e-10,-2.33640625e-01,-2.18593750e-01
-4.62968750e-10,-2.32921875e-01,-2.17875000e-01
-4.52968750e-10,-2.32140625e-01,-2.17703125e-01
-4.42968750e-10,-2.31609375e-01,-2.18125000e-01
-4.32968750e-10,-2.31093750e-01,-2.19218750e-01
-4.22968750e-10,-2.30171875e-01,-2.20437500e-01
-4.12968750e-10,-2.29156250e-01,-2.21984375e-01
-4.02968750e-10,-2.28359375e-01,-2.23750000e-01
-3.92968750e-10,-2.27687500e-01,-2.25703125e-01
-3.82968750e-10,-2.26812500e-01,-2.27265625e-01
-3.72968750e-10,-2.26093750e-01,-2.28671875e-01
-3.62968750e-10,-2.25828125e-01,-2.29765625e-01
-3.52968750e-10,-2.25968750e-01,-2.30687500e-01
-3.42968750e-10,-2.26140625e-01,-2.31015625e-01
-3.32968750e-10,-2.26609375e-01,-2.31156250e-01
-3.22968750e-10,-2.27546875e-01,-2.31156250e-01
-3.12968750e-10,-2.28781250e-01,-2.31265625e-01
-3.02968750e-10,-2.29875000e-01,-2.31281250e-01
-2.92968750e-10,-2.31031250e-01,-2.31625000e-01
-2.82968750e-10,-2.32265625e-01,-2.32343750e-01
-2.72968750e-10,-2.33453125e-01,-2.33546875e-01
-2.62968750e-10,-2.34218750e-01,-2.34843750e-01
-2.52968750e-10,-2.34843750e-01,-2.36406250e-01
-2.42968750e-10,-2.35390625e-01,-2.37906250e-01
-2.32968750e-10,-2.35890625e-01,-2.39078125e-01
-2.22968750e-10,-2.36062500e-01,-2.39234375e-01
-2.12968750e-10,-2.36265625e-01,-2.38187500e-01
-2.02968750e-10,-2.36562500e-01,-2.35328125e-01
-1.92968750e-10,-2.36937500e-01,-2.30281250e-01
-1.82968750e-10,-2.37046875e-01,-2.22421875e-01
-1.72968750e-10,-2.37062500e-01,-2.11640625e-01
-1.62968750e-10,-2.36828125e-01,-1.97671875e-01
-1.52968750e-10,-2.36062500e-01,-1.80484375e-01
-1.42968750e-10,-2.34234375e-01,-1.60093750e-01
-1.32968750e-10,-2.31234375e-01,-1.36859375e-01
-1.22968750e-10,-2.26781250e-01,-1.11156250e-01
-1.12968750e-10,-2.20468750e-01,-8.35000000e-02
-1.02968750e-10,-2.11828125e-01,-5.44687500e-02
-9.29687500e-11,-2.00828125e-01,-2.47343750e-02
-8.29687500e-11,-1.87375000e-01,5.06250000e-03
-7.29687500e-11,-1.71375000e-01,3.43593750e-02
-6.29687500e-11,-1.52796875e-01,6.25625000e-02
-5.29687500e-11,-1.31984375e-01,8.92812500e-02
-4.29687500e-11,-1.09281250e-01,1.14187500e-01
-3.29687500e-11,-8.50312500e-02,1.37125000e-01
-2.29687500e-11,-5.96406250e-02,1.57890625e-01
-1.29687500e-11,-3.36875000e-02,1.76609375e-01
-2.96875000e-12,-7.76562500e-03,1.93328125e-01
7.03125000e-12,1.77187500e-02,2.08281250e-01
1.70312500e-11,4.22812500e-02,2.21437500e-01
2.70312500e-11,6.55781250e-02,2.33187500e-01
3.70312500e-11,8.71093750e-02,2.43562500e-01
4.70312500e-11,1.06859375e-01,2.52875000e-01
5.70312500e-11,1.24578125e-01,2.60937500e-01
6.70312500e-11,1.40343750e-01,2.68109375e-01
7.70312500e-11,1.53984375e-01,2.74312500e-01
8.70312500e-11,1.65890625e-01,2.79781250e-01
9.70312500e-11,1.76000000e-01,2.84218750e-01
1.07031250e-10,1.84718750e-01,2.87984375e-01
1.17031250e-10,1.92000000e-01,2.91062500e-01
1.27031250e-10,1.98375000e-01,2.93671875e-01
1.37031250e-10,2.03718750e-01,2.95531250e-01
1.47031250e-10,2.08500000e-01,2.97125000e-01
1.57031250e-10,2.12562500e-01,2.98468750e-01
1.67031250e-10,2.16312500e-01,2.99750000e-01
1.77031250e-10,2.19500000e-01,3.00656250e-01
1.87031250e-10,2.22453125e-01,3.01625000e-01
1.97031250e-10,2.24953125e-01,3.02531250e-01
2.07031250e-10,2.27250000e-01,3.03406250e-01
2.17031250e-10,2.29000000e-01,3.03796875e-01
2.27031250e-10,2.30562500e-01,3.04062500e-01
2.37031250e-10,2.31671875e-01,3.03890625e-01
2.47031250e-10,2.32593750e-01,3.03296875e-01
2.57031250e-10,2.33015625e-01,3.01781250e-01
2.67031250e-10,2.33343750e-01,2.99765625e-01
2.77031250e-10,2.33343750e-01,2.97078125e-01
2.87031250e-10,2.33296875e-01,2.93812500e-01
2.97031250e-10,2.32859375e-01,2.89625000e-01
3.07031250e-10,2.32500000e-01,2.85156250e-01
3.17031250e-10,2.31906250e-01,2.80375000e-01
3.27031250e-10,2.31296875e-01,2.75484375e-01
3.37031250e-10,2.30265625e-01,2.70187500e-01
3.47031250e-10,2.29250000e-01,2.65203125e-01
3.57031250e-10,2.27906250e-01,2.60468750e-01
3.67031250e-10,2.26406250e-01,2.56140625e-01
3.77031250e-10,2.24328125e-01,2.51812500e-01
3.87031250e-10,2.22171875e-01,2.48093750e-01
3.97031250e-10,2.19671875e-01,2.44843750e-01
4.07031250e-10,2.17062500e-01,2.42078125e-01
4.17031250e-10,2.14000000e-01,2.39343750e-01
4.27031250e-10,2.11109375e-01,2.37156250e-01
4.37031250e-10,2.08234375e-01,2.35406250e-01
4.47031250e-10,2.05640625e-01,2.34031250e-01
4.57031250e-10,2.03015625e-01,2.32703125e-01
4.67031250e-10,2.00984375e-01,2.31781250e-01
4.77031250e-10,1.99343750e-01,2.31390625e-01
4.87031250e-10,1.98234375e-01,2.31265625e-01
4.97031250e-10,1.97250000e-01,2.31156250e-01
5.07031250e-10,1.96828125e-01,2.31234375e-01
5.17031250e-10,1.96734375e-01,2.31906250e-01
5.27031250e-10,1.96859375e-01,2.32500000e-01
5.37031250e-10,1.96812500e-01,2.32875000e-01
5.47031250e-10,1.96828125e-01,2.32937500e-01
5.57031250e-10,1.96906250e-01,2.33500000e-01
5.67031250e-10,1.96765625e-01,2.33546875e-01
5.77031250e-10,1.96218750e-01,2.33062500e-01
5.87031250e-10,1.95390625e-01,2.31921875e-01
5.97031250e-10,1.94781250e-01,2.31453125e-01
6.07031250e-10,1.93906250e-01,2.30343750e-01
6.17031250e-10,1.92781250e-01,2.28843750e-01
6.27031250e-10,1.91484375e-01,2.26843750e-01
6.37031250e-10,1.90906250e-01,2.26000000e-01
6.47031250e-10,1.90187500e-01,2.24843750e-01
6.57031250e-10,1.89468750e-01,2.23640625e-01
6.67031250e-10,1.88593750e-01,2.22203125e-01
6.77031250e-10,1.88750000e-01,2.22281250e-01
6.87031250e-10,1.88671875e-01,2.22140625e-01
6.97031250e-10,1.88468750e-01,2.21921875e-01
7.07031250e-10,1.87906250e-01,2.21281250e-01
7.17031250e-10,1.88359375e-01,2.21984375e-01
7.27031250e-10,1.88343750e-01,2.22062500e-01
7.37031250e-10,1.88031250e-01,2.21656250e-01
7.47031250e-10,1.87218750e-01,2.20375000e-01
7.57031250e-10,1.87468750e-01,2.20156250e-01
7.67031250e-10,1.87203125e-01,2.18984375e-01
7.77031250e-10,1.86671875e-01,2.17218750e-01
7.87031250e-10,1.85625000e-01,2.14562500e-01
7.97031250e-10,1.85796875e-01,2.13171875e-01
8.07031250e-10,1.85421875e-01,2.11156250e-01
8.17031250e-10,1.84781250e-01,2.08968750e-01
8.27031250e-10,1.83546875e-01,2.06406250e-01
8.37031250e-10,1.83468750e-01,2.05703125e-01
8.47031250e-10,1.82703125e-01,2.04875000e-01
8.57031250e-10,1.81531250e-01,2.04343750e-01
8.67031250e-10,1.79656250e-01,2.03812500e-01
8.77031250e-10,1.78921875e-01,2.05375000e-01
8.87031250e-10,1.77531250e-01,2.06875000e-01
8.97031250e-10,1.75859375e-01,2.08593750e-01
9.07031250e-10,1.73687500e-01,2.10093750e-01
9.17031250e-10,1.73031250e-01,2.13328125e-01
9.27031250e-10,1.72078125e-01,2.16078125e-01
9.37031250e-10,1.71296875e-01,2.18531250e-01
9.47031250e-10,1.70437500e-01,2.20281250e-01
9.57031250e-10,1.71500000e-01,2.23250000e-01
9.67031250e-10,1.72578125e-01,2.25312500e-01
9.77031250e-10,1.74000000e-01,2.26718750e-01
9.87031250e-10,1.75406250e-01,2.27171875e-01
9.97031250e-10,1.78609375e-01,2.28593750e-01
1.00703125e-09,1.81578125e-01,2.29046875e-01
1.01703125e-09,1.84515625e-01,2.28828125e-01
1.02703125e-09,1.86984375e-01,2.27687500e-01
1.03703125e-09,1.90750000e-01,2.27609375e-01
1.04703125e-09,1.93796875e-01,2.26687500e-01
1.05703125e-09,1.96359375e-01,2.25265625e-01
1.06703125e-09,1.98109375e-01,2.23140625e-01
1.07703125e-09,2.00812500e-01,2.22250000e-01
1.08703125e-09,2.02656250e-01,2.20796875e-01
1.09703125e-09,2.03953125e-01,2.19093750e-01
1.10703125e-09,2.04453125e-01,2.16968750e-01
1.11703125e-09,2.05984375e-01,2.16343750e-01
1.12703125e-09,2.06812500e-01,2.15468750e-01
1.13703125e-09,2.07265625e-01,2.14640625e-01
1.14703125e-09,2.07109375e-01,2.13671875e-01
1.15703125e-09,2.08156250e-01,2.14406250e-01
1.16703125e-09,2.08656250e-01,2.15062500e-01
1.17703125e-09,2.08906250e-01,2.15828125e-01
1.18703125e-09,2.08656250e-01,2.16437500e-01
1.19703125e-09,2.09718750e-01,2.18640625e-01
1.20703125e-09,2.10375000e-01,2.20546875e-01
1.21703125e-09,2.10859375e-01,2.22281250e-01
1.22703125e-09,2.11000000e-01,2.23531250e-01
1.23703125e-09,2.12578125e-01,2.26031250e-01
1.24703125e-09,2.13906250e-01,2.27906250e-01
1.25703125e-09,2.15234375e-01,2.29328125e-01
1.26703125e-09,2.16390625e-01,2.30078125e-01
1.27703125e-09,2.19093750e-01,2.32031250e-01
1.28703125e-09,2.21671875e-01,2.33421875e-01
1.29703125e-09,2.24281250e-01,2.34546875e-01
1.30703125e-09,2.26718750e-01,2.35312500e-01
1.31703125e-09,2.30656250e-01,2.37640625e-01
1.32703125e-09,2.34359375e-01,2.39828125e-01
1.33703125e-09,2.37937500e-01,2.42109375e-01
1.34703125e-09,2.41171875e-01,2.44375000e-01
1.35703125e-09,2.45734375e-01,2.48406250e-01
1.36703125e-09,2.49859375e-01,2.52359375e-01
1.37703125e-09,2.53687500e-01,2.56328125e-01
1.38703125e-09,2.57000000e-01,2.60000000e-01
1.39703125e-09,2.61515625e-01,2.65062500e-01
1.40703125e-09,2.65468750e-01,2.69531250e-01
1.41703125e-09,2.69031250e-01,2.73437500e-01
1.42703125e-09,2.72015625e-01,2.76484375e-01
1.43703125e-09,2.76156250e-01,2.80406250e-01
1.44703125e-09,2.79703125e-01,2.83328125e-01
1.45703125e-09,2.82796875e-01,2.85421875e-01
1.46703125e-09,2.85312500e-01,2.86578125e-01
1.47703125e-09,2.88921875e-01,2.88656250e-01
1.48703125e-09,2.91953125e-01,2.89984375e-01
1.49703125e-09,2.94484375e-01,2.90812500e-01
1.50703125e-09,2.96437500e-01,2.91125000e-01
1.51703125e-09,2.99484375e-01,2.92796875e-01
1.52703125e-09,3.01937500e-01,2.94109375e-01
1.53703125e-09,3.03890625e-01,2.95234375e-01
1.54703125e-09,3.05234375e-01,2.96015625e-01
1.55703125e-09,3.07625000e-01,2.98218750e-01
1.56703125e-09,3.09343750e-01,2.99937500e-01
1.57703125e-09,3.10468750e-01,3.01218750e-01
1.58703125e-09,3.10859375e-01,3.01781250e-01
1.59703125e-09,3.12156250e-01,3.03359375e-01
1.60703125e-09,3.12640625e-01,3.03984375e-01
1.61703125e-09,3.12359375e-01,3.03734375e-01
1.62703125e-09,3.11234375e-01,3.02437500e-01
1.63703125e-09,3.10984375e-01,3.01937500e-01
1.64703125e-09,3.09875000e-01,3.00406250e-01
1.65703125e-09,3.08109375e-01,2.98109375e-01
1.66703125e-09,3.05640625e-01,2.95000000e-01
1.67703125e-09,3.04343750e-01,2.93093750e-01
1.68703125e-09,3.02531250e-01,2.90640625e-01
1.69703125e-09,3.00453125e-01,2.87953125e-01
1.70703125e-09,2.98062500e-01,2.85031250e-01
1.71703125e-09,2.97296875e-01,2.83796875e-01
1.72703125e-09,2.96375000e-01,2.82437500e-01
1.73703125e-09,2.95437500e-01,2.81156250e-01
1.74703125e-09,2.94375000e-01,2.79796875e-01
1.75703125e-09,2.94968750e-01,2.80125000e-01
1.76703125e-09,2.95281250e-01,2.80218750e-01
1.77703125e-09,2.95343750e-01,2.80171875e-01
1.78703125e-09,2.94921875e-01,2.79734375e-01
1.79703125e-09,2.95750000e-01,2.80640625e-01
1.80703125e-09,2.95859375e-01,2.81000000e-01
1.81703125e-09,2.95328125e-01,2.80937500e-01
1.82703125e-09,2.94000000e-01,2.80312500e-01
1.83703125e-09,2.93765625e-01,2.80921875e-01
1.84703125e-09,2.92796875e-01,2.81062500e-01
1.85703125e-09,2.91328125e-01,2.80890625e-01
1.86703125e-09,2.89359375e-01,2.80390625e-01
1.87703125e-09,2.88937500e-01,2.81437500e-01
1.88703125e-09,2.88296875e-01,2.82281250e-01
1.89703125e-09,2.87718750e-01,2.83093750e-01
1.90703125e-09,2.87171875e-01,2.83750000e-01
1.91703125e-09,2.88593750e-01,2.86062500e-01
1.92703125e-09,2.90046875e-01,2.88156250e-01
1.93703125e-09,2.91656250e-01,2.90046875e-01
1.94703125e-09,2.93140625e-01,2.91515625e-01
1.95703125e-09,2.96296875e-01,2.94312500e-01
1.96703125e-09,2.98984375e-01,2.96437500e-01
1.97703125e-09,3.01203125e-01,2.97953125e-01
1.98703125e-09,3.02609375e-01,2.98625000e-01
1.99703125e-09,3.05031250e-01,3.00312500e-01
2.00703125e-09,3.06390625e-01,3.01093750e-01
2.01703125e-09,3.06828125e-01,3.01187500e-01
2.02703125e-09,3.06156250e-01,3.00437500e-01
2.03703125e-09,3.06468750e-01,3.00890625e-01
2.04703125e-09,3.05843750e-01,3.00656250e-01
2.05703125e-09,3.04609375e-01,3.00046875e-01
2.06703125e-09,3.02734375e-01,2.98906250e-01
2.07703125e-09,3.02421875e-01,2.99281250e-01
2.08703125e-09,3.01734375e-01,2.99218750e-01
2.09703125e-09,3.00984375e-01,2.98906250e-01
2.10703125e-09,3.00015625e-01,2.98156250e-01
2.11703125e-09,3.00921875e-01,2.98890625e-01
2.12703125e-09,3.01609375e-01,2.99109375e-01
2.13703125e-09,3.02218750e-01,2.98953125e-01
2.14703125e-09,3.02453125e-01,2.98203125e-01
2.15703125e-09,3.04343750e-01,2.98796875e-01
2.16703125e-09,3.05687500e-01,2.98812500e-01
2.17703125e-09,3.06625000e-01,2.98421875e-01
2.18703125e-09,3.06921875e-01,2.97484375e-01
2.19703125e-09,3.08656250e-01,2.98031250e-01
2.20703125e-09,3.09765625e-01,2.98140625e-01
2.21703125e-09,3.10453125e-01,2.98046875e-01
2.22703125e-09,3.10593750e-01,2.97578125e-01
2.23703125e-09,3.12328125e-01,2.98703125e-01
2.24703125e-09,3.13609375e-01,2.99437500e-01
2.25703125e-09,3.14640625e-01,2.99906250e-01
2.26703125e-09,3.15234375e-01,2.99828125e-01
2.27703125e-09,3.17421875e-01,3.01109375e-01
2.28703125e-09,3.19078125e-01,3.01671875e-01
2.29703125e-09,3.20281250e-01,3.01609375e-01
2.30703125e-09,3.20781250e-01,3.00703125e-01
2.31703125e-09,3.22531250e-01,3.00843750e-01
2.32703125e-09,3.23390625e-01,3.00109375e-01
2.33703125e-09,3.23500000e-01,2.98671875e-01
2.34703125e-09,3.22640625e-01,2.96453125e-01
2.35703125e-09,3.22906250e-01,2.95421875e-01
2.36703125e-09,3.22312500e-01,2.93796875e-01
2.37703125e-09,3.21093750e-01,2.91796875e-01
2.38703125e-09,3.19187500e-01,2.89359375e-01
2.39703125e-09,3.18796875e-01,2.88453125e-01
2.40703125e-09,3.17953125e-01,2.87203125e-01
2.41703125e-09,3.16921875e-01,2.85781250e-01
2.42703125e-09,3.15609375e-01,2.84015625e-01
2.43703125e-09,3.16078125e-01,2.83781250e-01
2.44703125e-09,3.16281250e-01,2.83140625e-01
2.45703125e-09,3.16296875e-01,2.82234375e-01
2.46703125e-09,3.15906250e-01,2.80859375e-01
2.47703125e-09,3.17062500e-01,2.80937500e-01
2.48703125e-09,3.17593750e-01,2.80578125e-01
2.49703125e-09,3.17578125e-01,2.79984375e-01
2.50703125e-09,3.16781250e-01,2.79031250e-01
2.51703125e-09,3.17203125e-01,2.79703125e-01
2.52703125e-09,3.16750000e-01,2.80109375e-01
2.53703125e-09,3.15640625e-01,2.80484375e-01
2.54703125e-09,3.13703125e-01,2.80609375e-01
2.55703125e-09,3.13093750e-01,2.82390625e-01
2.56703125e-09,3.11765625e-01,2.83796875e-01
2.57703125e-09,3.10031250e-01,2.84937500e-01
2.58703125e-09,3.07703125e-01,2.85437500e-01
2.59703125e-09,3.06937500e-01,2.87125000e-01
2.60703125e-09,3.05671875e-01,2.87859375e-01
2.61703125e-09,3.04093750e-01,2.87734375e-01
2.62703125e-09,3.02031250e-01,2.86437500e-01
2.63703125e-09,3.01531250e-01,2.85890625e-01
2.64703125e-09,3.00500000e-01,2.84140625e-01
2.65703125e-09,2.99109375e-01,2.81437500e-01
2.66703125e-09,2.97156250e-01,2.77703125e-01
2.67703125e-09,2.96781250e-01,2.75093750e-01
2.68703125e-09,2.95859375e-01,2.71796875e-01
2.69703125e-09,2.94640625e-01,2.68250000e-01
2.70703125e-09,2.92953125e-01,2.64390625e-01
2.71703125e-09,2.92953125e-01,2.62390625e-01
2.72703125e-09,2.92531250e-01,2.60375000e-01
2.73703125e-09,2.91906250e-01,2.58609375e-01
2.74703125e-09,2.90843750e-01,2.56890625e-01
2.75703125e-09,2.91421875e-01,2.57156250e-01
2.76703125e-09,2.91453125e-01,2.57328125e-01
2.77703125e-09,2.91109375e-01,2.57500000e-01
2.78703125e-09,2.90062500e-01,2.57296875e-01
2.79703125e-09,2.90390625e-01,2.58562500e-01
2.80703125e-09,2.89906250e-01,2.59171875e-01
2.81703125e-09,2.88812500e-01,2.59265625e-01
2.82703125e-09,2.86875000e-01,2.58531250e-01
2.83703125e-09,2.86281250e-01,2.58906250e-01
2.84703125e-09,2.84984375e-01,2.58437500e-01
2.85703125e-09,2.83296875e-01,2.57437500e-01
2.86703125e-09,2.81093750e-01,2.55718750e-01
2.87703125e-09,2.80656250e-01,2.55359375e-01
2.88703125e-09,2.79937500e-01,2.54500000e-01
2.89703125e-09,2.79250000e-01,2.53484375e-01
2.90703125e-09,2.78406250e-01,2.52156250e-01
2.91703125e-09,2.79593750e-01,2.52515625e-01
2.92703125e-09,2.80578125e-01,2.52656250e-01
2.93703125e-09,2.81578125e-01,2.52796875e-01
2.94703125e-09,2.82203125e-01,2.52703125e-01
2.95703125e-09,2.84546875e-01,2.54234375e-01
2.96703125e-09,2.86312500e-01,2.55390625e-01
2.97703125e-09,2.87625000e-01,2.56312500e-01
2.98703125e-09,2.88156250e-01,2.56703125e-01
2.99703125e-09,2.90062500e-01,2.58406250e-01
3.00703125e-09,2.91093750e-01,2.59421875e-01
3.01703125e-09,2.91562500e-01,2.59921875e-01
3.02703125e-09,2.91218750e-01,2.59640625e-01
3.03703125e-09,2.92328125e-01,2.60515625e-01
3.04703125e-09,2.92781250e-01,2.60609375e-01
3.05703125e-09,2.92890625e-01,2.60156250e-01
3.06703125e-09,2.92453125e-01,2.58984375e-01
3.07703125e-09,2.93671875e-01,2.59046875e-01
3.08703125e-09,2.94390625e-01,2.58468750e-01
3.09703125e-09,2.94859375e-01,2.57500000e-01
3.10703125e-09,2.94750000e-01,2.55984375e-01
3.11703125e-09,2.96203125e-01,2.55875000e-01
3.12703125e-09,2.96984375e-01,2.55296875e-01
3.13703125e-09,2.97265625e-01,2.54500000e-01
3.14703125e-09,2.96734375e-01,2.53296875e-01
3.15703125e-09,2.97562500e-01,2.53609375e-01
3.16703125e-09,2.97515625e-01,2.53562500e-01
3.17703125e-09,2.96890625e-01,2.53390625e-01
3.18703125e-09,2.95437500e-01,2.52875000e-01
3.19703125e-09,2.95390625e-01,2.53906250e-01
3.20703125e-09,2.94625000e-01,2.54609375e-01
3.21703125e-09,2.93484375e-01,2.55187500e-01
3.22703125e-09,2.91750000e-01,2.55390625e-01
3.23703125e-09,2.91671875e-01,2.57078125e-01
3.24703125e-09,2.91156250e-01,2.58328125e-01
3.25703125e-09,2.90437500e-01,2.59312500e-01
3.26703125e-09,2.89343750e-01,2.59781250e-01
3.27703125e-09,2.90015625e-01,2.61484375e-01
3.28703125e-09,2.90312500e-01,2.62546875e-01
3.29703125e-09,2.90468750e-01,2.63140625e-01
3.30703125e-09,2.90250000e-01,2.63046875e-01
3.31703125e-09,2.91703125e-01,2.63843750e-01
3.32703125e-09,2.92703125e-01,2.63906250e-01
3.33703125e-09,2.93484375e-01,2.63406250e-01
3.34703125e-09,2.93796875e-01,2.62265625e-01
3.35703125e-09,2.95468750e-01,2.61796875e-01
3.36703125e-09,2.96578125e-01,2.60812500e-01
3.37703125e-09,2.97296875e-01,2.59406250e-01
3.38703125e-09,2.97390625e-01,2.57640625e-01
3.39703125e-09,2.98453125e-01,2.56609375e-01
3.40703125e-09,2.98859375e-01,2.55406250e-01
3.41703125e-09,2.98687500e-01,2.54031250e-01
3.42703125e-09,2.97875000e-01,2.52593750e-01
3.43703125e-09,2.97781250e-01,2.51921875e-01
3.44703125e-09,2.97171875e-01,2.51296875e-01
3.45703125e-09,2.96046875e-01,2.50546875e-01
3.46703125e-09,2.94562500e-01,2.49796875e-01
3.47703125e-09,2.93843750e-01,2.49593750e-01
3.48703125e-09,2.93015625e-01,2.49421875e-01
3.49703125e-09,2.91984375e-01,2.48953125e-01
3.50703125e-09,2.90984375e-01,2.48390625e-01
3.51703125e-09,2.90828125e-01,2.48109375e-01
3.52703125e-09,2.90843750e-01,2.47812500e-01
3.53703125e-09,2.90734375e-01,2.47171875e-01
3.54703125e-09,2.90718750e-01,2.46500000e-01
3.55703125e-09,2.91328125e-01,2.46109375e-01
3.56703125e-09,2.92000000e-01,2.45921875e-01
3.57703125e-09,2.92328125e-01,2.45593750e-01
3.58703125e-09,2.92531250e-01,2.45515625e-01
3.59703125e-09,2.93031250e-01,2.45937500e-01
3.60703125e-09,2.93500000e-01,2.46828125e-01
3.61703125e-09,2.93500000e-01,2.47765625e-01
3.62703125e-09,2.93390625e-01,2.49062500e-01
3.63703125e-09,2.93609375e-01,2.50812500e-01
3.64703125e-09,2.93953125e-01,2.52890625e-01
3.65703125e-09,2.94031250e-01,2.54750000e-01
3.66703125e-09,2.94218750e-01,2.56562500e-01
3.67703125e-09,2.94875000e-01,2.58375000e-01
3.68703125e-09,2.95765625e-01,2.59968750e-01
3.69703125e-09,2.96421875e-01,2.60843750e-01
3.70703125e-09,2.97140625e-01,2.61218750e-01
3.71703125e-09,2.98125000e-01,2.61203125e-01
3.72703125e-09,2.99109375e-01,2.60750000e-01
3.73703125e-09,2.99593750e-01,2.59546875e-01
3.74703125e-09,2.99890625e-01,2.58000000e-01
3.75703125e-09,3.00250000e-01,2.56359375e-01
3.76703125e-09,3.00500000e-01,2.54718750e-01
3.77703125e-09,3.00296875e-01,2.52875000e-01
3.78703125e-09,3.00093750e-01,2.51234375e-01
3.79703125e-09,3.00234375e-01,2.49968750e-01
3.80703125e-09,3.00640625e-01,2.49000000e-01
3.81703125e-09,3.01031250e-01,2.47968750e-01
3.82703125e-09,3.01781250e-01,2.46968750e-01
3.83703125e-09,3.03109375e-01,2.45843750e-01
3.84703125e-09,3.04687500e-01,2.44203125e-01
3.85703125e-09,3.06000000e-01,2.41468750e-01
3.86703125e-09,3.07109375e-01,2.37484375e-01
3.87703125e-09,3.07859375e-01,2.32000000e-01
3.88703125e-09,3.07656250e-01,2.24609375e-01
3.89703125e-09,3.05812500e-01,2.14906250e-01
3.90703125e-09,3.02218750e-01,2.02921875e-01
3.91703125e-09,2.96734375e-01,1.88812500e-01
3.92703125e-09,2.88890625e-01,1.72500000e-01
3.93703125e-09,2.78328125e-01,1.54171875e-01
3.94703125e-09,2.65250000e-01,1.34234375e-01
3.95703125e-09,2.50031250e-01,1.13328125e-01
3.96703125e-09,2.32656250e-01,9.16718750e-02
3.97703125e-09,2.13312500e-01,6.97656250e-02
3.98703125e-09,1.92593750e-01,4.80781250e-02
3.99703125e-09,1.71250000e-01,2.72500000e-02
4.00703125e-09,1.49406250e-01,7.32812500e-03
4.01703125e-09,1.27421875e-01,-1.14062500e-02
4.02703125e-09,1.05718750e-01,-2.88593750e-02
4.03703125e-09,8.48906250e-02,-4.47968750e-02
4.04703125e-09,6.47187500e-02,-5.95781250e-02
4.05703125e-09,4.52812500e-02,-7.32187500e-02
4.06703125e-09,2.65312500e-02,-8.60312500e-02
4.07703125e-09,8.78125000e-03,-9.79218750e-02
4.08703125e-09,-8.51562500e-03,-1.09390625e-01
4.09703125e-09,-2.53750000e-02,-1.20421875e-01
4.10703125e-09,-4.20000000e-02,-1.31281250e-01
4.11703125e-09,-5.79687500e-02,-1.41687500e-01
4.12703125e-09,-7.37500000e-02,-1.51968750e-01
4.13703125e-09,-8.90937500e-02,-1.61796875e-01
4.14703125e-09,-1.04031250e-01,-1.71265625e-01
4.15703125e-09,-1.17890625e-01,-1.79937500e-01
4.16703125e-09,-1.31031250e-01,-1.87984375e-01
4.17703125e-09,-1.43000000e-01,-1.94984375e-01
4.18703125e-09,-1.53890625e-01,-2.01109375e-01
4.19703125e-09,-1.63140625e-01,-2.05968750e-01
4.20703125e-09,-1.71250000e-01,-2.09875000e-01
4.21703125e-09,-1.77921875e-01,-2.12546875e-01
4.22703125e-09,-1.83609375e-01,-2.14421875e-01
4.23703125e-09,-1.87968750e-01,-2.15218750e-01
4.24703125e-09,-1.91718750e-01,-2.15468750e-01
4.25703125e-09,-1.94734375e-01,-2.14968750e-01
4.26703125e-09,-1.97562500e-01,-2.14296875e-01
4.27703125e-09,-1.99843750e-01,-2.13156250e-01
4.28703125e-09,-2.02218750e-01,-2.12093750e-01
4.29703125e-09,-2.04375000e-01,-2.10843750e-01
4.30703125e-09,-2.06718750e-01,-2.09906250e-01
4.31703125e-09,-2.08625000e-01,-2.08890625e-01
4.32703125e-09,-2.10578125e-01,-2.08234375e-01
4.33703125e-09,-2.12062500e-01,-2.07515625e-01
4.34703125e-09,-2.13437500e-01,-2.07218750e-01
4.35703125e-09,-2.14062500e-01,-2.06859375e-01
4.36703125e-09,-2.14421875e-01,-2.06781250e-01
4.37703125e-09,-2.14078125e-01,-2.06515625e-01
4.38703125e-09,-2.13578125e-01,-2.06531250e-01
4.39703125e-09,-2.12421875e-01,-2.06390625e-01
4.40703125e-09,-2.11250000e-01,-2.06375000e-01
4.41703125e-09,-2.09687500e-01,-2.06000000e-01
4.42703125e-09,-2.08406250e-01,-2.05765625e-01
4.43703125e-09,-2.06953125e-01,-2.05328125e-01
4.44703125e-09,-2.05859375e-01,-2.04890625e-01
4.45703125e-09,-2.04687500e-01,-2.04062500e-01
4.46703125e-09,-2.04031250e-01,-2.03328125e-01
